,num_protons,num_electrons,num_photons,reco_KE_protons,true_KE_protons,true_Einit_protons,reco_E_electrons,true_E_electrons,true_Einit_electrons,electron_is_contained,true_nu_energy,true_nu_interaction_type,true_topology,true_reco_E,true_Einit_sum,reco_reco_E
523,2,1,0,278.7295362306475,275.9161449929712,278.7269925062408,306.27702183253405,306.27698558407593,303.60800123066133,True,0.609569787979126,CCQE,1e2p,582.1931305770472,582.3349937369021,585.0065580631815
524,5,1,0,474.3847505657157,646.7190447374105,1461.6635933036441,945.908831647591,936.5040241949841,789.6672745001339,True,2.7794761657714844,ResCCNuNeutronPi0,1e2pi5p,1583.2230689323947,2251.330867803778,1420.2935822133068
525,2,1,0,140.80491053278945,374.36818512907956,1148.3667465752808,349.3128587395681,348.72588745725966,1347.4089645095228,False,2.73644757270813,ResCCNuProtonPiPlus,1e2p,723.0940725863393,2495.7757110848033,490.1177692723576
526,1,1,5,188.70431600598965,188.70431600598965,194.58534009254424,814.8444841634343,765.457119928008,1180.4567542410678,False,2.7794761657714844,NuanceOffset,5g1e1p,954.1614359339976,1375.042094333612,1003.548800169424
527,2,1,0,125.61377056086984,219.25684232886732,218.02107099565114,492.39067021326804,505.67043783871344,530.8077091575996,False,0.931164562702179,NuanceOffset,1e2p,724.9272801675808,748.8287801532507,618.0044407741378
528,4,1,0,311.197347111726,399.61640232325055,478.5045894057058,177.4562726636051,178.07800621724894,547.4085690519555,False,1.1630594730377195,ResCCNuProtonPiPlus,1e4p,577.6944085404995,1025.9131584576612,488.6536197753311
529,1,1,0,286.9432053878969,289.98024070435736,291.98149997251346,1370.7535927474005,1360.7812069375786,1252.3015689282292,True,1.7047946453094482,NuanceOffset,1e1p,1650.761447641936,1544.2830689007428,1657.6967981352973
530,1,1,0,53.123864726753226,48.76625481188405,55.95845189364513,443.48294557566214,443.482909327204,513.3016931131159,False,2.224727153778076,CCDIS,1e1pi1p,492.24916413908807,569.260145006761,496.6068103024154
531,1,1,2,-1.0,32.70221020234999,5.335528131040519,1772.5626762038248,1755.2459177977523,1545.763701474783,True,2.190075397491455,ResCCNuNeutronPi0,2g1e1p,1787.9481280001023,1551.0992296058234,1771.5626762038248
532,1,1,0,140.41024477761565,140.41024477761565,138.97688150836427,2114.799593650428,2079.1563397889413,1992.9511092172013,True,2.190075397491455,CCQE,1e1p,2219.566584566557,2131.9279907255655,2255.209838428044
533,1,1,0,45.97102662145534,39.70032101854786,51.086240875862586,466.51010483138975,462.57102113613996,488.7053652853479,True,1.039939045906067,ResCCNuProtonPiPlus,1e1pi1p,502.27134215468783,539.7916061612104,512.4811314528451
534,2,1,0,579.2057052474264,579.205833555663,588.6371488067136,623.066361729481,627.0730487991212,568.7609225932171,True,1.198170185089111,CCQE,1e2p,1206.2788823547844,1157.3980713999308,1202.2720669769074
535,1,1,0,403.2998422706897,403.2999610708775,410.9159190644392,1073.5173961285882,1074.1833528011364,1041.5210489885735,True,1.4814276695251465,CCQE,1e1p,1477.483313872014,1452.4369680530126,1476.8172383992778
536,0,1,0,0.0,0.0,0.0,435.446082435521,431.2637353378398,413.4648063952815,False,1.5805743932724,CCQE,1e1pi,431.2637353378398,413.4648063952815,435.446082435521
537,1,1,0,335.7668051443148,338.1757457000244,347.476528732073,1459.1034096572832,1464.6426090392458,1264.8089741701351,True,1.6920784711837769,NuanceOffset,1e1p,1802.8183547392703,1612.285502902208,1794.870214801598
538,1,1,0,107.04418691987335,101.682280528132,107.51305580285509,1743.8363531204589,1692.888855247624,1813.3041330217864,True,2.525734663009644,ResCCNuNeutronPiPlus,1e1pi1p,1794.571135775756,1920.8171888246416,1850.880540040332
539,1,1,0,105.79906455279227,105.79906455279227,110.58729562721885,2142.65029897949,2162.9996033917337,2573.581181276897,True,2.7127716541290283,CCQE,1e1p,2268.7986679445257,2684.168476904116,2248.449363532282
540,7,1,0,864.3247578033852,783.7883732950427,1044.1067769938,163.41015826085314,156.2461036195118,144.18955552336828,True,1.365017294883728,CCDIS,1e7p,940.0344769145545,1188.2963325171681,1027.7349160642384
541,1,1,0,77.2827470872738,77.12116229445046,100.56368005123738,669.8204929733668,661.1610988135031,494.2414098321651,False,1.9314111471176147,CCDIS,1e3pi1p,738.2822611079536,594.8050898834025,747.1032400606406
542,4,1,4,654.9731662391468,675.047684947833,711.7601823351442,506.88149882444344,497.9000008657413,484.4031344694541,False,2.589090585708618,CCDIS,4g1e1pi4p,1172.9476858135743,1196.1633168045983,1161.8546650635903
543,7,1,2,199.52471324464642,231.5317694763359,196.01944913182308,487.3426736872654,663.6008375356087,636.3150977374147,True,1.3273584842681885,ResCCNuNeutronPi0,2g1e7p,895.1326070119446,832.3345468692378,686.8673869319118
544,2,1,0,28.152678402556536,46.79912922994971,38.81578664008714,496.9369518304562,525.9834937928387,486.2567256544996,True,0.6753076910972595,NuanceOffset,1e2p,572.7826230227884,525.0725122945867,525.0896302330127
545,1,1,0,160.40996279047943,160.40996279047943,162.25819825555698,728.1956623992077,723.2293336493454,600.2067189624204,False,0.7907755970954895,CCQE,1e1p,883.6392964398249,762.4649172179774,888.6056251896871
546,1,1,0,170.1706080984169,170.1706080984169,171.96863532059626,266.0486280067567,262.7385638052326,215.5210362796424,True,0.4158101677894592,CCQE,1e1p,432.9091719036495,387.4896716002387,436.2192361051736
547,2,1,0,63.2281553561029,24.583352624559204,38.68629624898267,2374.0108677155536,2369.217371613999,2584.6084036623797,True,3.2031750679016118,NuanceOffset,1e2p,2393.8007242385584,2623.2946999113624,2437.2390230716564
548,1,1,0,115.77514068391766,115.78323170674592,118.0520193214935,2598.0631673196526,2568.594620807858,3123.2248044574026,True,3.306459903717041,CCQE,1e1p,2684.377852514604,3241.276823778896,2713.83830800357
549,2,1,0,224.7885878389377,315.32651154611835,321.63800204460654,1078.8792680534366,1068.2937033260866,1214.3596365142505,True,1.5795127153396606,NuanceOffset,1e2p,1383.620214872205,1535.997638558857,1303.6678558923743
550,1,1,0,80.15894377809484,80.15894377809484,81.57770451893236,1288.0663649709152,1293.3086169839733,1245.317332166185,True,1.3535412549972534,CCQE,1e1p,1373.4675607620682,1326.8950366851172,1368.22530874901
551,2,1,1,309.91610820150373,314.5954537086234,326.50009506729907,1436.6648891129375,1417.364760072468,1195.1228150263637,False,1.6938039064407349,ResCCNuNeutronPi0,1g1e2p,1731.9602137810914,1521.6229100936628,1746.5809973144412
552,1,1,0,255.4492014189944,255.44918464948975,267.2302591593083,96.48026209796498,96.48026209796498,818.4945850067489,False,1.6018391847610474,CCQE,1e1pi1p,351.92944674745473,1085.7248441660572,351.92946351695934
553,1,1,0,45.44648820481207,48.80016310611968,33.68345042915598,575.6687116086224,567.4246885303356,527.7505760520427,True,0.8584483861923218,CCQE,1e1p,616.2248516364554,561.4340264811987,621.1151998134345
554,8,1,4,251.60194119402806,173.98395584025155,256.39382381401606,1188.0407747073189,453.06417427393035,464.3100477255177,True,2.0975170135498047,NuanceOffset,4g1e8p,627.048130114182,720.7038715395338,1439.642715901347
555,2,1,0,450.8495225488707,447.3396118087127,682.6741887346886,110.81384489782353,103.54676307639565,315.47696565052684,False,2.311631441116333,NuanceOffset,1e3pi2p,550.8863748851084,998.1511543852155,561.6633674466942
556,1,1,0,85.83708461997416,85.83708461997416,84.57723786043096,1201.287411242044,1183.2147274903741,1277.302825620536,True,1.4918712377548218,NuanceOffset,1e1p,1269.0518121103482,1361.8800634809668,1287.1244958620182
557,1,1,2,72.21011281775824,72.21011281775824,73.1586865258131,749.3271360407263,656.0953767914807,542.1988189048898,True,1.006552815437317,ResCCNuNeutronPi0,2g1e1p,728.305489609239,615.3575054307029,821.5372488584845
558,3,1,0,169.70268030423605,195.05742897489,182.1824510841452,1452.9195676961458,1471.9039001694894,1365.9697211218972,True,1.942458748817444,CCQE,1e3p,1666.9613291443793,1548.1521722060425,1622.622248000382
559,1,1,0,95.81039117257276,95.81039117257276,194.38633461287498,300.65327292201056,300.6532910462396,331.60771116873576,True,0.5546596646308899,CCQE,1e1p,396.4636822188123,525.9940457816108,396.46366409458335
560,4,1,0,145.61325782391145,153.72268333203752,226.32895140616722,853.2740845035527,840.0603615687986,775.8625307434568,False,1.4055882692337036,NuanceOffset,1e4p,993.7830449008361,1002.191482149624,998.8873423274641
561,0,1,0,0.0,0.0,0.0,826.3237908741473,803.7674628409173,831.9531543715153,True,1.703099012374878,ResCCNuNeutronPiPlus,1e,803.7674628409173,831.9531543715153,826.3237908741473
562,0,1,0,0.0,0.0,0.0,2503.3236172065212,2480.753877243788,2223.028062550719,False,2.840704679489136,CCDIS,1e,2480.753877243788,2223.028062550719,2503.3236172065212
563,2,1,2,179.6727137982328,180.81109940626678,186.38063912117184,889.546756591804,888.7790867457761,929.0005362124832,True,2.324350357055664,CCDIS,2g1e2p,1069.5901861520429,1115.381175333655,1069.2194703900368
564,1,1,0,-1.0,68.6653018475117,446.5172083610488,105.40763204658207,105.40763204658207,323.09743259905065,False,1.6662739515304563,CCQE,1e1p,174.07293389409375,769.6146409600995,104.40763204658207
565,0,1,0,0.0,0.0,0.0,766.5816195957517,884.7760245219476,813.5999219173674,True,2.4424872398376465,ResCCNuNeutronPiPlus,1e1pi,884.7760245219476,813.5999219173674,766.5816195957517
566,0,1,1,0.0,0.0,0.0,1237.6408448949828,1208.712545402982,1197.8925578779665,False,1.5726940631866455,NuanceOffset,1g1e,1208.712545402982,1197.8925578779665,1237.6408448949828
567,1,0,2,115.1798512449232,115.14888184785836,206.94092341614999,0.0,0.0,0.0,,2.8233227729797363,ResNCNuProtonPi0,2g1p,115.14888184785836,206.94092341614999,115.1798512449232
568,1,1,0,-1.0,114.5541290170339,115.44075082308234,1269.8931279964252,1279.6525178663444,1853.3286361925416,False,2.673801898956299,ResCCNuNeutronPiPlus,1e1pi1p,1394.2066468833782,1968.769387015624,1268.8931279964252
569,1,1,2,99.2981442639496,99.2981442639496,96.14723026700347,88.40136887063579,88.80278429583704,83.57549901266998,True,0.6708430647850037,ResCCNuNeutronPi0,2g1e1p,188.10092855978664,179.72272927967344,187.6995131345854
570,5,1,0,240.58053121389003,255.6745680631937,316.1215825927701,1150.276043586005,1144.9778964505285,1165.5529361135218,False,2.697741270065308,CCDIS,1e2pi5p,1400.6524645137222,1481.674518706292,1390.856574799895
571,1,1,0,308.2511719572956,308.25118202535634,311.8963515650629,638.3511765672781,638.8751842778352,634.1061486760466,False,0.9743149876594543,CCQE,1e1p,947.1263663031915,946.0025002411095,946.6023485245737
572,1,1,0,37.51978958016043,37.51978958016043,52.00598952752637,371.86639564152296,358.46834929723775,365.8240833046159,True,0.446314126253128,CCQE,1e1p,395.98813887739817,417.83007283214226,409.3861852216834
573,2,1,2,167.78965664711177,110.28825200419712,115.25465073517898,1796.3435496492048,1794.098175159529,1840.5903819780533,True,2.263248920440674,ResCCNuProtonPiPlus,2g1e2p,1904.3864271637262,1955.8450327132323,1964.1332062963165
574,2,1,0,135.63089156634808,106.07851407483841,192.88360119653032,416.1486357809523,400.60783433192427,373.0312761524465,False,0.7835666537284851,ResCCNuProtonPiPlus,1e1pi2p,506.6863484067627,565.9148773489768,551.7795273473004
575,1,1,0,127.07020545620183,127.07071616688428,156.36440096674744,845.1210813036007,849.0259102059288,966.7104607781196,False,1.151503324508667,CCQE,1e1p,976.096626372813,1123.0748617448671,972.1912867598026
576,1,1,0,-1.0,229.52018062982737,232.03796492408594,467.01007981421446,466.5185869705894,539.0928956737494,False,0.7994827628135681,CCQE,1e1p,696.0387676004168,771.1308605978353,466.01007981421446
577,2,1,0,202.503769651128,202.46816718844428,273.4190212249732,504.30492217294164,507.485361888235,492.4835709527548,True,0.8054556250572205,CCQE,1e2p,709.9535290766793,765.902592177728,706.8086918240697
578,2,1,0,140.0447146789981,132.66696252284,296.82070964159857,610.3420654762393,608.844569174459,576.2195273365695,True,0.9399345517158508,NuanceOffset,1e2p,741.511531697299,873.0402369781681,750.3867801552374
579,1,1,0,172.72405100360086,172.72405100360086,176.5559909049747,2060.034843150079,2064.6395572817532,2192.011682950623,False,2.397056818008423,CCQE,1e1p,2237.363608285354,2368.5676738555976,2232.7588941536796
580,1,1,0,105.07849591453714,105.07849591453714,106.14254733545624,208.02833098589318,207.5517362585547,710.4571653057858,False,0.850519597530365,CCQE,1e1p,312.6302321730918,816.599712641242,313.1068269004303
581,3,1,0,243.34992320163,347.05624381747907,640.5267504583417,827.1622177104219,830.5610181374195,1694.6976840268292,False,2.6460120677948,ResCCNuNeutronPiPlus,1e3p,1177.6172619548986,2335.2244344851706,1070.512140912052
582,2,1,0,222.4557286250761,138.9691745038682,138.22618841821497,725.8995400681666,716.0339422159609,611.4001673854602,False,0.850519597530365,NuanceOffset,1e2p,855.0031167198291,749.6263558036752,948.3552686932427
583,2,1,0,45.82616055169432,116.46068408626823,96.55748037333387,855.6492284732914,843.9313344112443,890.2347585700882,True,1.325540542602539,CCDIS,1e2p,960.3920184975125,986.792238943422,901.4753890249857
584,1,0,0,294.6400816185509,298.2353968556235,762.975857741006,0.0,0.0,0.0,,1.57295823097229,ResCCNuProtonPiPlus,1pi1p,298.2353968556235,762.975857741006,294.6400816185509
585,1,1,0,66.39929151513293,66.39929151513293,74.59793584553131,1630.5428122287635,1591.5942789622245,1646.3861401321767,True,2.143225908279419,ResCCNuNeutronPi0,1e1p,1657.9935704773575,1720.984075977708,1696.9421037438965
586,2,1,2,234.450953017366,235.12589607831393,242.19938635783012,735.505961444827,730.2980729700649,628.5795717437263,False,1.9297176599502563,CCDIS,2g1e2p,965.4239690483789,870.7789581015564,969.956914462193
587,1,1,0,159.31550870416763,157.76133582022658,216.09295554360585,317.7665868568945,340.31059041436424,360.7826322486277,True,0.605783998966217,CCQE,1e1p,498.0719262345908,576.8755877922335,477.08209556106215
588,1,1,0,-1.0,387.4930900126246,1054.784936517,738.9201312180667,728.5587994526361,709.0919901678578,True,1.7927948236465454,CCQE,1e1p,1116.0518894652607,1763.8769266848578,737.9201312180667
589,2,1,0,147.34252399435684,152.00987244144522,155.83459099733955,811.1866522547239,790.8082765790696,698.3496832360148,True,1.0431561470031738,NuanceOffset,1e2p,942.8181490205147,854.1842742333544,958.5291762490807
590,1,1,2,191.72238165407188,190.58162308575453,294.0769779146664,1364.850168858266,1415.5152187454435,1813.5849759277944,False,3.228588104248047,CCDIS,2g1e1pi1p,1606.096841831198,2107.6619538424607,1556.5725505123378
591,5,1,0,279.1530531214885,339.44182284705806,442.86763181280674,354.4383544690275,354.4383907174856,293.0237452648509,False,0.8755866885185242,NuanceOffset,1e5p,693.8802135645437,735.8913770776576,633.5914075905159
592,2,1,2,207.65863170513873,127.062398993503,115.8115197757088,829.676048280921,853.6873169261004,868.6715169593878,True,1.325171947479248,ResCCNuProtonPiPlus,2g1e2p,980.7497159196034,984.4830367350966,1037.3346799860597
593,1,1,0,151.320914377078,151.320914377078,150.3292145160134,505.17049910434685,500.13102096600204,413.2839786555593,True,0.5918525457382202,CCQE,1e1p,651.4519353430801,563.6131931715727,656.4914134814248
594,0,1,0,0.0,0.0,0.0,414.55134747397256,417.6956112280639,533.8217089363915,False,2.139699935913086,NuanceOffset,1e,417.6956112280639,533.8217089363915,414.55134747397256
595,11,1,0,975.9753474215751,625.206399164418,749.655923272552,2044.1784626246733,2020.0168353752194,1800.6384831717662,False,3.0373051166534424,ResCCNuProtonPiPlus,1e11p,2645.2232345396374,2550.294406444318,3020.1538100462485
596,3,1,0,61.71452192825221,94.24897518838894,76.30084581957101,3669.1297079204132,3639.1893514777516,4410.309856255378,False,4.610203742980957,CCQE,1e3p,3733.4383266661407,4486.610702074949,3730.8442298486652
597,1,1,0,-1.0,-1.0,70.12570231269751,2013.317250351976,1982.5636235029738,1852.3806202431365,True,3.0373051166534424,CCDIS,1e2pi1p,1981.5636235029738,1922.506322555834,2012.317250351976
598,1,1,0,38.811972942004665,38.811972942004665,56.81374185473953,1192.6975416248513,1175.3651238848718,1230.9686057737983,True,1.6995527744293213,CCQE,1e1p,1214.1770968268763,1287.782347628538,1231.5095145668558
599,1,1,2,181.41690494974347,117.34221465415035,218.97930556601602,249.8676425389027,250.0564245087824,255.8909400199921,True,1.359974384307861,ResCCNuNeutronPi0,2g1e1p,367.3986391629328,474.8702455860081,431.2845474886461
600,3,1,0,195.08548810008025,57.54989225652971,137.77930707618827,964.7354108312039,941.7613555666195,833.433990103556,False,2.347896814346313,NuanceOffset,1e3p,999.3112478231492,971.2132971797442,1159.820898931284
601,1,1,2,108.08036916375472,108.08036916375472,109.73036451570613,389.23687426252667,376.9049675684148,314.84938243298177,False,0.8116776347160339,CCQE,2g1e1p,484.9853367321695,424.5797469486879,497.3172434262814
602,1,1,0,152.76315465558235,156.06166074808155,162.97209251511606,1920.6283480115092,1906.1601384381995,2484.098451511775,False,3.1432368755340576,ResCCNuNeutronPi0,1e1pi1p,2062.2217991862813,2647.0705440268907,2073.3915026670916
603,2,1,0,278.23772682180834,275.10026270427556,450.47005856948044,1061.5832437654078,1062.7072359547378,769.5209556180541,True,1.2393189668655396,NuanceOffset,1e2p,1337.8074986590134,1219.9910141875346,1339.8209705872162
604,4,1,0,453.14158609784096,367.5012476990157,416.5540638350425,855.2023574816099,850.6534659754371,850.0733034335932,True,1.3689697980880735,CCQE,1e4p,1218.154713674453,1266.6273672686357,1308.3439435794508
605,5,1,0,191.54717907317146,124.3376671180547,180.2479385249742,17.414297199770257,17.414297199770257,765.7033925810664,False,1.1264885663986206,CCQE,1e5p,141.75196431782496,945.9513311060406,208.96147627294172
606,2,1,4,161.94880902585246,66.25534997428471,175.13152684576505,596.1900149546368,615.3625494225302,580.434542628485,True,1.5907611846923828,NuanceOffset,4g1e2p,681.6178993968149,755.5660694742501,758.1388239804893
607,1,1,0,76.6883263182646,76.6883263182646,78.5344855586469,247.38966169348248,239.20689850941548,251.94724781911,True,0.3554511070251465,CCQE,1e1p,315.89522482768007,330.4817333777569,324.0779880117471
608,2,1,2,36.32855507840944,121.69653943595496,469.15013666613754,5.580870805967901,5.580870805967901,798.4978387299566,False,2.2592520713806152,ResCCNuNeutronPiPlus,2g1e1pi2p,127.27741024192287,1267.6479753960941,41.90942588437734
609,3,1,0,193.3052681332346,200.4966156203407,204.12459074331355,796.1608688986396,795.3393338438481,763.0028790511017,True,0.9881834983825684,CCQE,1e3p,995.8359494641887,967.1274697944152,989.4661370318742
610,1,1,0,289.693478606502,309.5492577841112,314.51141828362313,513.245096889389,562.0264231535366,1178.2729238642833,False,2.7559759616851807,NuanceOffset,1e2pi1p,871.5756809376478,1492.7843421479065,802.938575495891
611,5,1,0,273.4810060729344,159.30285085471272,254.23260419050587,1683.6134547904992,1670.7339426395952,1339.8682438136211,False,2.4127674102783203,CCDIS,1e1pi5p,1830.0367934943079,1594.1008480041269,1957.0944608634336
612,1,1,0,-1.0,505.2904577737342,1013.5212715156064,1434.812012927766,1439.9914826113636,1469.175507055891,True,2.511714458465576,CCQE,1e1p,1945.2819403850979,2482.6967785714974,1433.812012927766
613,0,1,0,0.0,0.0,0.0,224.24808417970468,225.62911418555106,208.08886598618128,True,1.4252262115478516,CCDIS,1e2pi,225.62911418555106,208.08886598618128,224.24808417970468
614,1,1,0,34.01972065335945,84.51061526702624,181.73335894269087,508.55842499390894,508.55846124236706,1541.31224448199,False,1.7519513368606567,CCQE,1e1p,593.0690765093933,1723.0456034246808,542.5781456472683
615,0,1,0,0.0,0.0,0.0,235.3633657497654,238.83491683220623,183.71049822190795,True,0.2474221885204315,CCQE,1e,238.83491683220623,183.71049822190795,235.3633657497654
616,1,1,0,173.79993313498687,173.79993313498687,329.9996839410186,257.5482739568869,257.54829208111596,217.3966359691542,False,0.5807788968086243,CCQE,1e1p,431.34822521610283,547.3963199101728,431.34820709187375
617,1,1,0,113.7499014276122,113.7499014276122,113.2761931661579,393.2258358361471,391.37259716639454,318.8261148439929,True,0.4774722754955292,CCQE,1e1p,505.12249859400674,432.1023080101508,506.9757372637593
618,1,1,0,-1.0,201.2205895321952,597.6673693523513,3197.0332692405873,3190.7376370346133,3041.7480012012165,True,3.668103694915772,CCQE,1e1p,3391.9582265668087,3639.4153705535678,3196.0332692405873
619,0,1,0,0.0,0.0,0.0,212.381335824395,203.24496632838273,175.8386938475768,True,0.9755009412765505,ResCCNuNeutronPiPlus,1e1pi,203.24496632838273,175.8386938475768,212.381335824395
620,0,1,0,0.0,0.0,0.0,1006.1357173079435,1006.2799861712541,1032.1972405070153,True,1.5400835275650024,ResCCNuProtonPiPlus,1e1pi,1006.2799861712541,1032.1972405070153,1006.1357173079435
621,2,1,0,80.04833196029585,146.7218757990798,255.0645617873306,1105.1703472235038,1122.6296345668973,1264.5712440301136,True,1.5400835275650024,CCQE,1e2p,1269.351510365977,1519.6358058174442,1185.2186791837996
622,1,1,0,374.2979800235421,374.36431330499744,499.11820388241915,440.05514638217,441.5644596812968,425.43877401310095,True,0.9535266757011414,CCQE,1e1p,815.9287729862942,924.55697789552,814.3531264057121
623,0,1,0,0.0,0.0,0.0,1082.439881597474,1076.788384492261,1105.9165812112706,True,1.5400835275650024,CCQE,1e,1076.788384492261,1105.9165812112706,1082.439881597474
624,1,1,0,-1.0,40.99232439983904,59.03852847664632,326.71749111694487,320.25478976750406,821.9940077792788,False,1.011345624923706,CCQE,1e1p,361.2471141673431,881.0325362559252,325.71749111694487
625,2,1,0,185.88225304228416,186.70349278987032,225.09480022838557,1261.7089511224915,1243.8365763503828,1157.2819669809912,True,2.0035903453826904,ResCCNuProtonPiPlus,1e1pi2p,1430.540069140253,1382.3767672093768,1447.5912041647757
626,2,1,0,196.10347071981388,196.6345838871602,202.80100853556928,505.02159043839714,506.24414218535065,528.0201272763596,True,1.2036173343658447,ResCCNuProtonPiPlus,1e1pi2p,702.8787260725109,730.8211358119289,701.125061158211
627,1,1,2,-1.0,122.28594467480448,67.67648985797598,167.17537622673882,172.06065342424867,171.43124893727514,True,1.0647077560424805,ResCCNuNeutronPi0,2g1e1p,294.34659809905315,239.10773879525112,166.17537622673882
628,0,1,0,0.0,0.0,0.0,215.7649118989829,217.45992604904936,407.30251003296496,False,1.9248042106628416,ResCCNuNeutronPi0,1e1pi,217.45992604904936,407.30251003296496,215.7649118989829
629,4,1,0,140.83316415669594,74.77658055351306,116.13103086607634,316.6059474764069,314.7485039855127,334.73208383694697,False,1.0334914922714231,ResCCNuNeutronPi0,1e1pi4p,389.5250845390257,450.8631147030233,457.43911163310287
630,2,1,2,921.4551709482798,489.284133164546,611.5970378712141,49.940395490016115,110.25344373531571,110.59595116373843,True,2.0151987075805664,CCDIS,2g1e2p,599.5375768998617,722.1929890349525,971.395566438296
631,2,1,0,127.44535330806819,129.38192270001446,130.52799005640532,367.00913850213846,366.3024385626655,354.7868340361177,False,0.4830280840396881,CCQE,1e2p,495.68436126267994,485.314824092523,494.45449181020666
632,2,1,4,222.38302052704145,249.2002626802547,392.55354716134707,183.96935936983022,188.36640608494568,192.3077351154264,True,3.586846351623535,CCDIS,4g1e2pi2p,437.56666876520035,584.8612822767734,406.35237989687164
633,1,1,0,217.5997443375892,217.5997443375892,224.19087471422097,1240.563050594642,1245.9679856877347,1195.1185808682071,True,1.447765231132507,CCQE,1e1p,1463.5677300253237,1419.3094555824282,1458.162794932231
634,1,1,0,76.59651950488113,76.59651950488113,75.0412800472792,1103.050899877331,1102.941139546149,1023.2519115986764,True,1.3437395095825195,CCQE,1e1p,1179.5376590510302,1098.2931916459556,1179.647419382212
635,0,1,0,0.0,0.0,0.0,880.9544945763753,874.8032037306282,1006.8696950949808,False,2.188684463500977,CCDIS,1e1pi,874.8032037306282,1006.8696950949808,880.9544945763753
636,0,1,0,0.0,0.0,0.0,274.73288860888937,267.28477292550457,236.6331591520549,True,0.4616023302078247,CCQE,1e,267.28477292550457,236.6331591520549,274.73288860888937
637,2,1,2,367.1577707379996,368.2688220891128,868.4506460270234,1052.5466481503659,1044.2077628571838,813.9587550372707,True,2.3054652214050293,CCDIS,2g1e1pi2p,1412.4765849462965,1682.4094010642941,1419.7044188883656
638,0,1,0,0.0,0.0,0.0,1598.8339660114295,1589.2797424144594,2102.225367561788,False,2.462579727172852,ResCCNuProtonPiPlus,1e,1589.2797424144594,2102.225367561788,1598.8339660114295
639,1,1,0,76.8818043295316,78.833091986973,87.12608375444427,406.1585244751105,396.8261051933658,445.57739260108457,False,1.685091495513916,ResCCNuNeutronPiPlus,1e1pi1p,475.65919718033877,532.7034763555289,483.04032880464206
640,1,1,0,58.18014576848482,58.18014576848482,60.61120877481153,345.91782815221484,352.02496837597397,1392.6715461591427,False,1.4816508293151855,CCQE,1e1p,410.2051141444588,1453.2827549339543,404.09797392069964
641,0,1,0,0.0,0.0,0.0,279.78081263797577,275.23431353003883,282.24544687838744,True,0.3883543014526367,NuanceOffset,1e,275.23431353003883,282.24544687838744,279.78081263797577
642,3,1,4,645.9440543693713,651.8858575004567,1054.2221015777245,101.83687799638616,101.83687799638616,220.73171487829595,False,2.6173853874206543,ResCCNuNeutronPiPlus,4g1e1pi3p,753.7227354968429,1274.9538164560204,747.7809323657575
643,0,1,0,0.0,0.0,0.0,93.30002174919127,94.81043156417614,96.17490243959529,True,1.4275078773498535,CCDIS,1e1?,94.81043156417614,96.17490243959529,93.30002174919127
644,5,1,2,483.44982830933753,495.5373051342297,454.50902406529883,55.547728380069294,55.85948777517238,314.8206835630389,False,1.2279701232910156,CCDIS,2g1e5p,551.396792909402,769.3297076283377,538.9975566894068
645,0,1,0,0.0,0.0,0.0,1359.6850535640833,1344.6663024088741,2046.1303994357083,False,3.497900009155273,NuanceOffset,1e1?,1344.6663024088741,2046.1303994357083,1359.6850535640833
646,1,1,0,244.33817379608445,244.33817379608445,249.45853504419813,315.1037388750713,320.1568464336686,296.4149513235045,False,0.5742575526237488,CCQE,1e1p,564.495020229753,545.8734863677026,559.4419126711557
647,2,0,0,210.06312813577085,208.19272381245892,469.59013915810397,0.0,0.0,0.0,,0.839594304561615,NuanceOffset,2p,208.19272381245892,469.59013915810397,210.06312813577085
648,1,1,0,177.03371258778273,176.68210911788597,405.0242692392361,465.3385909134667,466.5030726305148,422.7327896371195,True,1.3728300333023071,NuanceOffset,1e1p,643.1851817484007,827.7570588763556,642.3723035012495
649,1,1,0,524.3539931630246,524.3472131444892,537.0073880198316,144.85599530211323,158.08509664522387,377.94978974681374,False,1.7569018602371216,NuanceOffset,1e1pi1p,682.432309789713,914.9571777666454,669.2099884651378
650,2,1,0,79.33443300959222,35.20302726656584,49.82499313103767,272.45786288047316,272.45786288047316,397.4663955438247,False,0.812980592250824,CCQE,1e2p,307.660890147039,447.2913886748624,351.79229589006536
651,1,1,0,285.13713564262383,285.13711639027656,291.3249707758017,325.6990906861132,325.95649098721077,314.6653663853561,True,0.6347173452377319,CCQE,1e1p,611.0936073774874,605.9903371611579,610.836226328737
652,1,1,0,26.134457816239863,26.134457816239863,41.20830190286631,544.3041169980373,538.5691396937781,510.4699145703755,True,1.0270953178405762,CCQE,1e1p,564.703597510018,551.6782164732418,570.4385748142772
653,0,1,0,0.0,0.0,0.0,2294.0548887613604,2309.8113685361923,2640.017279279995,True,2.8422110080718994,CCQE,1e,2309.8113685361923,2640.017279279995,2294.0548887613604
654,1,1,0,130.71899104715163,130.71899104715163,132.09025355988285,322.77971236618737,323.6928835231018,318.66516528743773,True,1.2797459363937378,CCQE,1e1p,454.4118745702534,450.7554188473206,453.498703413339
655,1,1,0,-1.0,323.9168123838314,580.6754524606557,721.5986605124389,1051.8340759606776,1165.071954182873,False,1.7747666835784912,CCQE,1e1p,1375.7508883445091,1745.7474066435288,720.5986605124389
